,Driver,TeamName_x,GridPosition,Finish_Position,Status,delta_to_pole,Qual_Position,Year,Location,fp2_median_pace,fp2_team_dif,fp2_deg_rate,circuit_length,num_corners,num_drs_zones,avg_speed_kmh,safety_car_rate,track_type,overtaking_ability
871,OCO,Alpine,12.0,12.0,Finished,0.9460000000000122,12.0,2023,Yas Island,95.55099999999999,5.625999999999991,-0.28394285714286704,,,,,,,
872,GAS,Alpine,10.0,13.0,Finished,1.1030000000000086,10.0,2023,Yas Island,89.925,-5.625999999999991,,,,,,,,
873,ALB,Williams,14.0,14.0,Finished,0.9939999999999998,14.0,2023,Yas Island,88.0985,-2.5504999999999995,3.192392857142859,,,,,,,
874,HUL,Haas F1 Team,8.0,15.0,Finished,0.6630000000000109,8.0,2023,Yas Island,102.7265,10.778500000000008,,,,,,,,
875,SAR,Williams,20.0,16.0,Finished,,20.0,2023,Yas Island,90.649,2.5504999999999995,2.8389878787878757,,,,,,,
876,ZHO,Alfa Romeo,19.0,17.0,Finished,1.7140000000000128,19.0,2023,Yas Island,126.7485,37.6555,2.0724999999999993,,,,,,,
877,SAI,Ferrari,16.0,18.0,Retired,1.2930000000000064,16.0,2023,Yas Island,86.707,-1.7890000000000015,,,,,,,,
878,BOT,Alfa Romeo,18.0,19.0,Lapped,1.3430000000000035,18.0,2023,Yas Island,89.093,-37.6555,4.95240000000001,,,,,,,
879,MAG,Haas F1 Team,17.0,20.0,Lapped,1.3190000000000026,17.0,2023,Yas Island,91.948,-10.778500000000008,1.6104880952380984,,,,,,,
880,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2024,Sakhir,96.67949999999999,-0.3275000000000148,1.3675648351648328,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
881,PER,Red Bull Racing,5.0,2.0,Finished,0.3580000000000041,5.0,2024,Sakhir,97.007,0.3275000000000148,0.8585607142857157,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
882,SAI,Ferrari,4.0,3.0,Finished,0.32800000000000296,4.0,2024,Sakhir,97.283,0.001999999999995339,1.987576923076922,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
883,LEC,Ferrari,2.0,4.0,Finished,0.22799999999999443,2.0,2024,Sakhir,97.281,-0.001999999999995339,0.0972538461538428,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
884,RUS,Mercedes,3.0,5.0,Finished,0.3059999999999974,3.0,2024,Sakhir,96.88300000000001,-0.26199999999998624,0.08081818181817974,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
885,NOR,McLaren,7.0,6.0,Finished,0.4350000000000023,7.0,2024,Sakhir,97.148,0.18599999999999284,0.020599999999999268,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
886,HAM,Mercedes,9.0,7.0,Finished,0.5309999999999917,9.0,2024,Sakhir,97.145,0.26199999999998624,1.1392,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
887,PIA,McLaren,8.0,8.0,Finished,0.5040000000000049,8.0,2024,Sakhir,96.962,-0.18599999999999284,2.5615066666666664,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
888,ALO,Aston Martin,6.0,9.0,Finished,0.36299999999999955,6.0,2024,Sakhir,97.1955,-0.6170000000000044,1.537981818181822,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
889,STR,Aston Martin,12.0,10.0,Finished,1.0210000000000008,12.0,2024,Sakhir,97.8125,0.6170000000000044,0.6865143523143501,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
890,ZHO,Kick Sauber,17.0,11.0,Lapped,1.578000000000003,17.0,2024,Sakhir,98.284,0.8900000000000006,1.27695054945055,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
891,MAG,Haas F1 Team,15.0,12.0,Lapped,1.3499999999999943,15.0,2024,Sakhir,98.165,0.2920000000000158,-1.2523067226890783,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
892,RIC,RB,14.0,13.0,Lapped,1.0990000000000038,14.0,2024,Sakhir,97.7885,-0.6895000000000095,0.43071344537815115,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
893,TSU,RB,11.0,14.0,Lapped,0.9500000000000028,11.0,2024,Sakhir,98.47800000000001,0.6895000000000095,0.3050112781954864,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
894,ALB,Williams,13.0,15.0,Lapped,1.0420000000000016,13.0,2024,Sakhir,97.991,0.9365000000000094,-0.43713076923076777,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
895,HUL,Haas F1 Team,10.0,16.0,Lapped,1.3229999999999933,10.0,2024,Sakhir,97.87299999999999,-0.2920000000000158,1.8594930069930051,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
896,OCO,Alpine,19.0,17.0,Lapped,1.6140000000000043,19.0,2024,Sakhir,98.19800000000001,0.10050000000001091,1.642179999999997,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
897,GAS,Alpine,20.0,18.0,Lapped,1.7689999999999912,20.0,2024,Sakhir,98.0975,-0.10050000000001091,0.31820740740740905,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
898,BOT,Kick Sauber,16.0,19.0,Lapped,1.5769999999999982,16.0,2024,Sakhir,97.394,-0.8900000000000006,1.2684999999999969,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
899,SAR,Williams,18.0,20.0,Lapped,1.590999999999994,18.0,2024,Sakhir,97.05449999999999,-0.9365000000000094,3.0545999999999984,5412.0,15.0,3.0,205.0,0.08,permanent,0.7
900,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2024,Jeddah,93.913,-0.4415000000000049,0.017048484848484646,6174.0,27.0,3.0,252.0,0.25,street,0.65
901,PER,Red Bull Racing,3.0,2.0,Finished,0.33500000000000796,3.0,2024,Jeddah,94.3545,0.4415000000000049,-0.011364285714286151,6174.0,27.0,3.0,252.0,0.25,street,0.65
902,LEC,Ferrari,2.0,3.0,Finished,0.3190000000000026,2.0,2024,Jeddah,94.4115,-0.5414999999999992,-1.634307936507941,6174.0,27.0,3.0,252.0,0.25,street,0.65
903,PIA,McLaren,5.0,4.0,Finished,0.6170000000000044,5.0,2024,Jeddah,95.179,0.42900000000000205,-0.09814583333332888,6174.0,27.0,3.0,252.0,0.25,street,0.65
904,ALO,Aston Martin,4.0,5.0,Finished,0.37400000000000944,4.0,2024,Jeddah,94.9695,-0.26500000000000057,1.8292603896103912,6174.0,27.0,3.0,252.0,0.25,street,0.65
905,RUS,Mercedes,7.0,6.0,Finished,0.8440000000000083,7.0,2024,Jeddah,94.3755,-0.24450000000000216,-7.676014285714311,6174.0,27.0,3.0,252.0,0.25,street,0.65
906,BEA,Ferrari,11.0,7.0,Finished,1.1700000000000017,11.0,2024,Jeddah,,,,6174.0,27.0,3.0,252.0,0.25,street,0.65
907,NOR,McLaren,6.0,8.0,Finished,0.6600000000000108,6.0,2024,Jeddah,94.75,-0.42900000000000205,4.596314285714289,6174.0,27.0,3.0,252.0,0.25,street,0.65
908,HAM,Mercedes,8.0,9.0,Finished,0.9879999999999995,8.0,2024,Jeddah,94.62,0.24450000000000216,1.6651457627118564,6174.0,27.0,3.0,252.0,0.25,street,0.65
909,HUL,Haas F1 Team,15.0,10.0,Finished,1.5830000000000126,15.0,2024,Jeddah,95.4185,0.19499999999999318,-0.3095414285714259,6174.0,27.0,3.0,252.0,0.25,street,0.65
910,ALB,Williams,12.0,11.0,Finished,1.5080000000000098,12.0,2024,Jeddah,94.803,-0.8599999999999994,0.6250992063492096,6174.0,27.0,3.0,252.0,0.25,street,0.65
911,MAG,Haas F1 Team,13.0,12.0,Finished,1.5480000000000018,13.0,2024,Jeddah,95.2235,-0.19499999999999318,1.927709790209789,6174.0,27.0,3.0,252.0,0.25,street,0.65
912,OCO,Alpine,17.0,13.0,Lapped,2.003,17.0,2024,Jeddah,95.639,0.3269999999999982,1.1296922902494368,6174.0,27.0,3.0,252.0,0.25,street,0.65
913,SAR,Williams,19.0,14.0,Lapped,2.054000000000002,19.0,2024,Jeddah,95.663,0.8599999999999994,-2.538774747474738,6174.0,27.0,3.0,252.0,0.25,street,0.65
914,TSU,RB,9.0,15.0,Lapped,1.0750000000000028,9.0,2024,Jeddah,95.468,0.04999999999999716,1.0132338501291998,6174.0,27.0,3.0,252.0,0.25,street,0.65
915,RIC,RB,14.0,16.0,Lapped,1.5530000000000115,14.0,2024,Jeddah,95.418,-0.04999999999999716,0.9202736694677862,6174.0,27.0,3.0,252.0,0.25,street,0.65
916,BOT,Kick Sauber,16.0,17.0,Lapped,1.7070000000000078,16.0,2024,Jeddah,96.451,1.1174999999999926,0.9398714285714261,6174.0,27.0,3.0,252.0,0.25,street,0.65
917,ZHO,Kick Sauber,20.0,18.0,Lapped,,20.0,2024,Jeddah,95.3335,-1.1174999999999926,0.8592300000000025,6174.0,27.0,3.0,252.0,0.25,street,0.65
918,STR,Aston Martin,10.0,19.0,Retired,1.1000000000000085,10.0,2024,Jeddah,95.2345,0.26500000000000057,0.5418000000000085,6174.0,27.0,3.0,252.0,0.25,street,0.65
919,GAS,Alpine,18.0,20.0,Retired,2.007000000000005,18.0,2024,Jeddah,95.312,-0.3269999999999982,0.830991925465839,6174.0,27.0,3.0,252.0,0.25,street,0.65
920,SAI,Ferrari,2.0,1.0,Finished,0.269999999999996,2.0,2024,Melbourne,83.3305,0.32450000000000045,1.0295412492269602,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
921,LEC,Ferrari,4.0,2.0,Finished,0.519999999999996,5.0,2024,Melbourne,83.006,-0.32450000000000045,0.5116485714285709,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
922,NOR,McLaren,3.0,3.0,Finished,0.3999999999999915,4.0,2024,Melbourne,83.265,0.5210000000000008,3.231283333333336,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
923,PIA,McLaren,5.0,4.0,Finished,0.6569999999999965,6.0,2024,Melbourne,82.744,-0.5210000000000008,0.13795104895104962,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
924,PER,Red Bull Racing,6.0,5.0,Finished,0.35899999999999466,3.0,2024,Melbourne,83.1845,-0.3185000000000002,-0.734412210338678,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
925,STR,Aston Martin,9.0,6.0,Finished,1.1569999999999965,9.0,2024,Melbourne,83.1715,-1.0504999999999995,0.057312500000006095,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
926,TSU,RB,8.0,7.0,Finished,0.8729999999999905,8.0,2024,Melbourne,84.0,-0.41200000000000614,1.325647240259749,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
927,ALO,Aston Martin,10.0,8.0,Finished,1.6370000000000005,10.0,2024,Melbourne,84.222,1.0504999999999995,-0.09565714285714491,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
928,HUL,Haas F1 Team,16.0,9.0,Finished,2.060999999999993,16.0,2024,Melbourne,84.324,-0.42900000000000205,-0.8023939393939349,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
929,MAG,Haas F1 Team,14.0,10.0,Lapped,1.5120000000000005,14.0,2024,Melbourne,84.753,0.42900000000000205,0.27358184615384973,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
930,ALB,Williams,12.0,11.0,Lapped,1.2519999999999953,12.0,2024,Melbourne,,,,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
931,RIC,RB,18.0,12.0,Lapped,2.1699999999999875,18.0,2024,Melbourne,84.412,0.41200000000000614,-0.6133978835978806,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
932,GAS,Alpine,17.0,13.0,Lapped,2.066999999999993,17.0,2024,Melbourne,83.985,-0.30299999999999727,0.42636380016380265,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
933,BOT,Kick Sauber,13.0,14.0,Lapped,1.4249999999999972,13.0,2024,Melbourne,84.393,0.01650000000000773,0.6482967032967034,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
934,ZHO,Kick Sauber,19.0,15.0,Lapped,2.272999999999996,19.0,2024,Melbourne,84.3765,-0.01650000000000773,1.289166071428572,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
935,OCO,Alpine,15.0,16.0,Lapped,1.7819999999999965,15.0,2024,Melbourne,84.288,0.30299999999999727,-0.027419999999998314,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
936,RUS,Mercedes,7.0,17.0,Retired,0.8089999999999975,7.0,2024,Melbourne,84.173,-6.920000000000002,3.2927649859944057,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
937,HAM,Mercedes,11.0,18.0,Retired,1.0449999999999875,11.0,2024,Melbourne,91.093,6.920000000000002,-4.271566233766219,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
938,VER,Red Bull Racing,1.0,19.0,Retired,0.0,1.0,2024,Melbourne,83.503,0.3185000000000002,4.826499999999999,5278.0,14.0,3.0,223.0,0.15,permanent,0.45
939,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2024,Suzuka,,,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
940,PER,Red Bull Racing,2.0,2.0,Finished,0.0660000000000025,2.0,2024,Suzuka,,,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
941,SAI,Ferrari,4.0,3.0,Finished,0.48499999999999943,4.0,2024,Suzuka,112.579,-2.9920000000000044,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
942,LEC,Ferrari,8.0,4.0,Finished,0.5889999999999986,8.0,2024,Suzuka,115.571,2.9920000000000044,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
943,NOR,McLaren,3.0,5.0,Finished,0.2920000000000016,3.0,2024,Suzuka,104.977,6.993500000000012,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
944,ALO,Aston Martin,5.0,6.0,Finished,0.4890000000000043,5.0,2024,Suzuka,,,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
945,RUS,Mercedes,9.0,7.0,Finished,0.8109999999999928,9.0,2024,Suzuka,,,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
946,PIA,McLaren,6.0,8.0,Finished,0.5630000000000024,6.0,2024,Suzuka,97.98349999999999,-6.993500000000012,3.9673999999999903,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
947,HAM,Mercedes,7.0,9.0,Finished,0.5690000000000026,7.0,2024,Suzuka,109.751,,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
948,TSU,RB,10.0,10.0,Lapped,1.215999999999994,10.0,2024,Suzuka,116.1925,2.823999999999998,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
949,HUL,Haas F1 Team,12.0,11.0,Lapped,1.296999999999997,12.0,2024,Suzuka,115.179,,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
950,STR,Aston Martin,16.0,12.0,Lapped,1.8269999999999982,16.0,2024,Suzuka,,,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
951,MAG,Haas F1 Team,18.0,13.0,Lapped,1.9339999999999975,18.0,2024,Suzuka,,,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
952,BOT,Kick Sauber,13.0,14.0,Lapped,1.3960000000000008,13.0,2024,Suzuka,116.059,-7.257999999999996,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
953,OCO,Alpine,15.0,15.0,Lapped,1.6189999999999998,15.0,2024,Suzuka,119.113,,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
954,GAS,Alpine,17.0,16.0,Lapped,1.921999999999997,17.0,2024,Suzuka,,,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
955,SAR,Williams,19.0,17.0,Lapped,1.941999999999993,19.0,2024,Suzuka,,,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
956,ZHO,Kick Sauber,20.0,18.0,Retired,1.945999999999998,20.0,2024,Suzuka,123.317,7.257999999999996,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
957,RIC,RB,11.0,19.0,Retired,1.2749999999999915,11.0,2024,Suzuka,113.3685,-2.823999999999998,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
958,ALB,Williams,14.0,20.0,Retired,1.516999999999996,14.0,2024,Suzuka,123.821,,,5807.0,18.0,2.0,230.0,0.12,permanent,0.4
959,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
960,NOR,McLaren,4.0,2.0,Finished,0.5050000000000097,4.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
961,PER,Red Bull Racing,2.0,3.0,Finished,0.32200000000000273,2.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
962,LEC,Ferrari,6.0,4.0,Finished,0.6290000000000049,6.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
963,SAI,Ferrari,7.0,5.0,Finished,0.6370000000000005,7.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
964,RUS,Mercedes,8.0,6.0,Finished,0.7730000000000103,8.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
965,ALO,Aston Martin,3.0,7.0,Finished,0.48799999999999955,3.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
966,PIA,McLaren,5.0,8.0,Finished,0.6129999999999995,5.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
967,HAM,Mercedes,18.0,9.0,Finished,1.9129999999999967,18.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
968,HUL,Haas F1 Team,9.0,10.0,Finished,0.9440000000000026,9.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
969,OCO,Alpine,13.0,11.0,Finished,1.5630000000000024,13.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
970,ALB,Williams,14.0,12.0,Finished,1.581000000000003,14.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
971,GAS,Alpine,15.0,13.0,Finished,1.8029999999999973,15.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
972,ZHO,Kick Sauber,16.0,14.0,Finished,1.8449999999999989,16.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
973,STR,Aston Martin,11.0,15.0,Finished,1.1779999999999973,11.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
974,MAG,Haas F1 Team,17.0,16.0,Finished,1.8560000000000088,17.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
975,SAR,Williams,20.0,17.0,Finished,2.6980000000000075,20.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
976,RIC,RB,12.0,18.0,Retired,1.274000000000001,12.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
977,TSU,RB,19.0,19.0,Retired,2.0859999999999985,19.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
978,BOT,Kick Sauber,10.0,20.0,Retired,1.0050000000000097,10.0,2024,Shanghai,,,,5451.0,16.0,2.0,205.0,0.1,permanent,0.58
979,NOR,McLaren,5.0,1.0,Finished,0.35299999999999443,5.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
980,VER,Red Bull Racing,1.0,2.0,Finished,0.0,1.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
981,LEC,Ferrari,2.0,3.0,Finished,0.14100000000000534,2.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
982,PER,Red Bull Racing,4.0,4.0,Finished,0.2189999999999941,4.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
983,SAI,Ferrari,3.0,5.0,Finished,0.21399999999999864,3.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
984,HAM,Mercedes,8.0,6.0,Finished,0.8659999999999997,8.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
985,TSU,RB,10.0,7.0,Finished,0.9509999999999934,10.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
986,RUS,Mercedes,7.0,8.0,Finished,0.8259999999999934,7.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
987,ALO,Aston Martin,15.0,9.0,Finished,1.186000000000007,15.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
988,OCO,Alpine,13.0,10.0,Finished,1.1299999999999955,13.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
989,HUL,Haas F1 Team,9.0,11.0,Finished,0.9050000000000011,9.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
990,GAS,Alpine,12.0,12.0,Finished,1.0829999999999984,12.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
991,PIA,McLaren,6.0,13.0,Finished,0.4339999999999975,6.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
992,ZHO,Kick Sauber,19.0,14.0,Finished,1.5829999999999984,20.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
993,RIC,RB,20.0,15.0,Finished,1.3760000000000048,18.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
994,BOT,Kick Sauber,16.0,16.0,Finished,1.2219999999999942,16.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
995,STR,Aston Martin,11.0,17.0,Finished,0.9809999999999945,11.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
996,ALB,Williams,14.0,18.0,Finished,1.171999999999997,14.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
997,MAG,Haas F1 Team,18.0,19.0,Finished,1.3780000000000001,19.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
998,SAR,Williams,17.0,20.0,Retired,1.2459999999999951,17.0,2024,Miami,,,,5412.0,19.0,3.0,223.0,0.18,street,0.7
999,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2024,Imola,81.634,0.33499999999999375,2.4448038461538486,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1000,NOR,McLaren,2.0,2.0,Finished,0.09100000000000819,3.0,2024,Imola,80.826,0.10349999999999682,1.707739285714288,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1001,LEC,Ferrari,3.0,3.0,Finished,0.22400000000000375,4.0,2024,Imola,80.869,-0.32399999999999807,1.139023809523814,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1002,PIA,McLaren,5.0,4.0,Finished,0.07399999999999807,2.0,2024,Imola,80.7225,-0.10349999999999682,0.03285454545454475,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1003,SAI,Ferrari,4.0,5.0,Finished,0.487000000000009,5.0,2024,Imola,81.193,0.32399999999999807,1.9754440559440554,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1004,HAM,Mercedes,8.0,6.0,Finished,0.7580000000000098,8.0,2024,Imola,80.921,-0.38299999999999557,-0.6495661375661381,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1005,RUS,Mercedes,6.0,7.0,Finished,0.48799999999999955,6.0,2024,Imola,81.304,0.38299999999999557,1.621034718614724,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1006,PER,Red Bull Racing,11.0,8.0,Finished,0.960000000000008,11.0,2024,Imola,81.299,-0.33499999999999375,4.628400000000003,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1007,STR,Aston Martin,13.0,9.0,Finished,1.2460000000000093,13.0,2024,Imola,81.476,-0.07600000000000762,2.9017399999999993,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1008,TSU,RB,7.0,10.0,Lapped,0.7190000000000083,7.0,2024,Imola,82.1565,0.403499999999994,0.045214148351651974,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1009,HUL,Haas F1 Team,10.0,11.0,Lapped,1.2340000000000089,10.0,2024,Imola,82.0825,-0.0940000000000083,-0.6336961538461515,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1010,MAG,Haas F1 Team,18.0,12.0,Lapped,2.108000000000004,18.0,2024,Imola,82.1765,0.0940000000000083,1.0038400375939875,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1011,RIC,RB,9.0,13.0,Lapped,0.9280000000000115,9.0,2024,Imola,81.753,-0.403499999999994,0.2638141304347843,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1012,OCO,Alpine,12.0,14.0,Lapped,1.1600000000000108,12.0,2024,Imola,82.432,0.36300000000001376,2.090407428571431,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1013,ZHO,Kick Sauber,17.0,15.0,Lapped,2.088000000000008,17.0,2024,Imola,82.15549999999999,0.013499999999993406,0.6676475000000023,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1014,GAS,Alpine,15.0,16.0,Lapped,1.6350000000000051,15.0,2024,Imola,82.06899999999999,-0.36300000000001376,0.8532504535147403,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1015,SAR,Williams,19.0,17.0,Lapped,,20.0,2024,Imola,82.20150000000001,0.10050000000001091,1.4556328671328644,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1016,BOT,Kick Sauber,16.0,18.0,Lapped,1.8800000000000097,16.0,2024,Imola,82.142,-0.013499999999993406,0.2564428571428664,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1017,ALO,Aston Martin,20.0,19.0,Lapped,2.1710000000000065,19.0,2024,Imola,81.552,0.07600000000000762,2.6279490683229803,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1018,ALB,Williams,14.0,20.0,Retired,1.4540000000000077,14.0,2024,Imola,82.101,-0.10050000000001091,2.4715074675324673,4909.0,19.0,2.0,198.0,0.2,permanent,0.1
1019,LEC,Ferrari,1.0,1.0,Finished,0.0,1.0,2024,Monaco,77.246,-2.564000000000007,1.7201056442806433,3337.0,19.0,1.0,160.0,0.35,street,0.05
1020,PIA,McLaren,2.0,2.0,Finished,0.15400000000001057,2.0,2024,Monaco,76.045,-0.39699999999999136,0.08222030254777242,3337.0,19.0,1.0,160.0,0.35,street,0.05
1021,SAI,Ferrari,3.0,3.0,Finished,0.24800000000000466,3.0,2024,Monaco,79.81,2.564000000000007,2.674353780284044,3337.0,19.0,1.0,160.0,0.35,street,0.05
1022,NOR,McLaren,4.0,4.0,Finished,0.27200000000000557,4.0,2024,Monaco,76.442,0.39699999999999136,1.8394077403207858,3337.0,19.0,1.0,160.0,0.35,street,0.05
1023,RUS,Mercedes,5.0,5.0,Finished,0.27300000000001035,5.0,2024,Monaco,81.293,3.207000000000008,0.37260601503759466,3337.0,19.0,1.0,160.0,0.35,street,0.05
1024,VER,Red Bull Racing,6.0,6.0,Finished,0.29699999999999704,6.0,2024,Monaco,76.2125,0.04250000000000398,2.3333970588235258,3337.0,19.0,1.0,160.0,0.35,street,0.05
1025,HAM,Mercedes,7.0,7.0,Finished,0.3509999999999991,7.0,2024,Monaco,78.086,-3.207000000000008,0.34862720685112575,3337.0,19.0,1.0,160.0,0.35,street,0.05
1026,TSU,RB,8.0,8.0,Lapped,0.5880000000000081,8.0,2024,Monaco,76.602,-0.8499999999999943,1.5421248298455184,3337.0,19.0,1.0,160.0,0.35,street,0.05
1027,ALB,Williams,9.0,9.0,Lapped,0.6779999999999973,9.0,2024,Monaco,76.5675,0.1769999999999925,1.6255027208380592,3337.0,19.0,1.0,160.0,0.35,street,0.05
