,Driver,TeamName_x,GridPosition,Finish_Position,Status,Median_lap_time,team_dif,Deg_Rate_Weighted,delta_to_pole,Qual_Position,Year,Location,dnf,fp2_median_pace,fp2_team_dif,fp2_deg_rate
53,MAG,Haas F1 Team,16.0,14.0,+1 Lap,85.06,0.522500000000008,0.07437499999999916,2.38600000000001,17.0,2022,Melbourne,False,84.895,-0.7070000000000078,-1.1040770270270248
54,TSU,AlphaTauri,13.0,15.0,+1 Lap,85.0145,0.3545000000000016,-0.04954261739277823,1.5560000000000116,13.0,2022,Melbourne,False,84.991,-0.12749999999999773,0.8516645942097738
55,LAT,Williams,18.0,16.0,+1 Lap,85.09899999999999,0.3889999999999958,-0.0552369391179909,3.504000000000005,19.0,2022,Melbourne,False,85.8185,0.1490000000000009,0.3109500000000088
56,ALO,Alpine,10.0,17.0,+1 Lap,84.83250000000001,0.32550000000000523,0.21641258741258637,0.9470000000000027,10.0,2022,Melbourne,False,84.2615,-0.7755000000000081,2.1826846153846136
57,VER,Red Bull Racing,2.0,18.0,Fuel leak,83.754,0.9489999999999981,-0.06052941176470764,0.28600000000000136,2.0,2022,Melbourne,False,83.819,0.1560000000000059,-0.07725769230769178
58,VET,Aston Martin,17.0,19.0,Accident,86.074,1.108000000000004,,3.281000000000006,18.0,2022,Melbourne,False,,,
59,SAI,Ferrari,9.0,20.0,Spun off,99.028,16.7675,,1.5400000000000063,9.0,2022,Melbourne,False,84.029,0.44299999999999784,0.31548571428571487
60,VER,Red Bull Racing,1.0,1.0,Finished,80.793,-0.387999999999991,-0.0383978594761516,9.009,1.0,2022,Imola,False,80.7535,0.7224999999999966,0.1379278900112235
61,PER,Red Bull Racing,3.0,2.0,Finished,81.181,0.387999999999991,-0.04451766138272538,10.818000000000012,7.0,2022,Imola,False,80.031,-0.7224999999999966,1.0996076252723304
62,NOR,McLaren,5.0,3.0,Finished,81.735,-1.159000000000006,-0.048597621889921755,10.141000000000005,3.0,2022,Imola,False,97.019,,
63,RUS,Mercedes,11.0,4.0,Finished,81.823,-0.717000000000013,-0.06034825038437536,1.7670000000000101,11.0,2022,Imola,False,81.33500000000001,0.5420000000000016,-0.06407731092437023
64,BOT,Alfa Romeo,7.0,5.0,Finished,81.488,-0.9705000000000013,-0.06845747679517296,11.448999999999998,8.0,2022,Imola,False,,,
65,LEC,Ferrari,2.0,6.0,Finished,81.08,,-0.09351018492799393,9.788000000000011,2.0,2022,Imola,False,81.86,-0.4609999999999985,0.15669642857142846
66,TSU,AlphaTauri,12.0,7.0,Finished,81.658,-0.7409999999999997,-0.08210591468642812,1.4840000000000089,16.0,2022,Imola,False,81.0315,0.09000000000000341,0.39346404184051487
67,VET,Aston Martin,13.0,8.0,Finished,82.145,-0.15400000000001057,-0.08779921333704323,12.072000000000003,9.0,2022,Imola,False,81.6035,-0.26200000000000045,0.7213985431235448
68,MAG,Haas F1 Team,8.0,9.0,Finished,82.158,0.016999999999995907,-0.06616019873583619,10.174000000000007,4.0,2022,Imola,False,82.283,-0.05499999999999261,0.49049087024087007
69,STR,Aston Martin,15.0,10.0,+1 Lap,82.299,0.15400000000001057,-0.0553391520565348,9.129000000000005,15.0,2022,Imola,False,81.8655,0.26200000000000045,0.5933976331360957
70,ALB,Williams,18.0,11.0,+1 Lap,82.389,-0.3335000000000008,-0.07481719220360616,,20.0,2022,Imola,False,81.301,-0.8100000000000023,-0.5245006444535829
71,GAS,AlphaTauri,17.0,12.0,+1 Lap,82.399,0.7409999999999997,-0.08671433621187778,1.7420000000000044,17.0,2022,Imola,False,80.94149999999999,-0.09000000000000341,0.4572971945701355
72,HAM,Mercedes,14.0,13.0,+1 Lap,82.54,0.717000000000013,-0.05260606892126355,2.1480000000000103,13.0,2022,Imola,False,80.793,-0.5420000000000016,0.08713538461538435
73,OCO,Alpine,16.0,14.0,+1 Lap,82.292,-17.393,-0.05658616002262677,3.347999999999999,19.0,2022,Imola,False,81.686,-0.5914999999999964,-0.01299920079919762
74,ZHO,Alfa Romeo,0.0,15.0,+1 Lap,82.4585,0.9705000000000013,-0.08443438992209036,2.4440000000000026,14.0,2022,Imola,False,81.39,,-0.15207222222222153
75,LAT,Williams,19.0,16.0,+1 Lap,82.7225,0.3335000000000008,-0.08887322112968099,2.9810000000000088,18.0,2022,Imola,False,82.111,0.8100000000000023,-0.1580443064182199
76,MSC,Haas F1 Team,10.0,17.0,+1 Lap,82.141,-0.016999999999995907,-0.06497647181836146,1.926000000000002,12.0,2022,Imola,False,82.338,0.05499999999999261,0.2923194052324502
77,RIC,McLaren,6.0,18.0,+1 Lap,82.894,1.159000000000006,-0.11903802795124373,10.75200000000001,6.0,2022,Imola,False,,,
78,ALO,Alpine,9.0,19.0,Collision damage,99.685,17.393,,10.212000000000003,5.0,2022,Imola,False,82.2775,0.5914999999999964,0.0759835497835506
79,SAI,Ferrari,4.0,20.0,Collision,,,,0.0,10.0,2022,Imola,False,82.321,0.4609999999999985,0.047599159663866034
80,VER,Red Bull Racing,3.0,1.0,Finished,93.275,-0.7479999999999905,-0.048708647888792,0.19499999999999318,3.0,2022,Miami,False,,,
81,LEC,Ferrari,1.0,2.0,Finished,93.155,-0.7099999999999937,-0.035001242995813676,0.0,1.0,2022,Miami,False,94.265,-29.802999999999997,1.2213837209302336
82,SAI,Ferrari,2.0,3.0,Finished,93.865,0.7099999999999937,-0.04673982316907805,0.18999999999999773,2.0,2022,Miami,False,124.068,29.802999999999997,5.523671641791034
83,PER,Red Bull Racing,4.0,4.0,Finished,94.023,0.7479999999999905,-0.025503062569718966,0.23999999999999488,4.0,2022,Miami,False,94.521,,7.027209302325578
84,RUS,Mercedes,12.0,5.0,Finished,94.5025,0.069500000000005,-0.1086339113680146,1.3769999999999953,12.0,2022,Miami,False,94.28550000000001,-2.423999999999978,4.455465116279068
85,HAM,Mercedes,6.0,6.0,Finished,94.43299999999999,-0.069500000000005,-0.014161753241589905,0.8289999999999935,6.0,2022,Miami,False,96.70949999999999,2.423999999999978,4.585430232558142
86,BOT,Alfa Romeo,5.0,7.0,Finished,94.4625,-2.264499999999998,0.003075989171749883,0.6789999999999878,5.0,2022,Miami,False,,,
87,OCO,Alpine,20.0,8.0,Finished,94.979,0.04999999999999716,-0.1149980732177255,,20.0,2022,Miami,False,94.8235,0.34250000000000114,-1.5247255813953435
88,ALB,Williams,18.0,9.0,Finished,95.01849999999999,-1.5475000000000136,-0.0345100801103517,2.469999999999999,18.0,2022,Miami,False,110.465,-0.38700000000000045,3.119599999999992
89,STR,Aston Martin,0.0,10.0,Finished,95.015,-0.2505000000000024,-0.08973795761078902,1.8799999999999955,10.0,2022,Miami,False,96.621,1.3654999999999973,0.3981935889377798
90,ALO,Alpine,11.0,11.0,Finished,94.929,-0.04999999999999716,-0.037045144994999266,1.36399999999999,11.0,2022,Miami,False,94.481,-0.34250000000000114,
91,TSU,AlphaTauri,9.0,12.0,Finished,95.729,0.49099999999999966,-0.04050380844808237,1.1359999999999957,9.0,2022,Miami,False,103.951,0.38700000000000045,-1.2810181818181763
92,RIC,McLaren,14.0,13.0,Finished,95.3925,-0.023499999999998522,-0.1856002958987064,1.5139999999999958,14.0,2022,Miami,False,96.7415,1.4110000000000014,1.6304776119402846
93,LAT,Williams,19.0,14.0,Finished,96.566,1.5475000000000136,-0.08201474878444132,2.5289999999999964,19.0,2022,Miami,False,110.852,0.38700000000000045,6.505699999999996
94,MSC,Haas F1 Team,15.0,15.0,Finished,94.93,-0.09049999999999159,-0.025171420083183637,1.6269999999999953,15.0,2022,Miami,False,97.711,3.346999999999994,1.6154286922379981
95,MAG,Haas F1 Team,16.0,16.0,Front wing,95.0205,0.09049999999999159,-0.06449387011616715,2.178999999999988,16.0,2022,Miami,False,94.364,-3.346999999999994,0.3697257142857113
96,VET,Aston Martin,0.0,17.0,Collision,95.2655,0.2505000000000024,-0.12622857142857313,1.4179999999999922,13.0,2022,Miami,False,95.2555,-1.3654999999999973,0.33262115021999
97,GAS,AlphaTauri,7.0,18.0,Suspension,95.238,-0.49099999999999966,0.008193696342464734,0.8939999999999912,7.0,2022,Miami,False,103.564,-0.38700000000000045,2.4804999999999993
98,NOR,McLaren,8.0,19.0,Collision,95.416,0.023499999999998522,-0.0532754385964925,0.9539999999999935,8.0,2022,Miami,False,95.3305,-1.4110000000000014,4.768885714285708
99,ZHO,Alfa Romeo,17.0,20.0,Water leak,96.727,2.264499999999998,,2.2239999999999895,17.0,2022,Miami,False,95.7465,,2.144319796987644
100,VER,Red Bull Racing,2.0,1.0,Finished,87.176,-0.4719999999999942,0.0810333250083264,0.3229999999999933,2.0,2022,Barcelona,False,86.0205,-0.3689999999999998,0.08217582417582528
101,PER,Red Bull Racing,5.0,2.0,Finished,87.648,0.4719999999999942,0.07510954792463345,0.6700000000000017,5.0,2022,Barcelona,False,86.3895,0.3689999999999998,3.7623399999999996
102,RUS,Mercedes,4.0,3.0,Finished,88.03,0.6680000000000064,0.14427515817515887,0.6430000000000007,4.0,2022,Barcelona,False,86.692,0.4059999999999917,2.9430333333333323
103,SAI,Ferrari,3.0,4.0,Finished,87.967,-0.132000000000005,0.09639610592365944,0.4159999999999968,3.0,2022,Barcelona,False,86.405,-0.4555000000000007,0.4585666666666699
104,HAM,Mercedes,6.0,5.0,Finished,87.362,-0.6680000000000064,0.16924560825806834,0.7620000000000005,6.0,2022,Barcelona,False,86.286,-0.4059999999999917,2.5479500000000033
105,BOT,Alfa Romeo,7.0,6.0,Finished,88.55,-1.4549999999999983,0.06287880757566203,0.8580000000000041,7.0,2022,Barcelona,False,81.828,-5.767499999999998,
106,OCO,Alpine,12.0,7.0,Finished,88.76,0.291000000000011,0.10604327224310821,1.8880000000000052,12.0,2022,Barcelona,False,87.241,-0.06650000000000489,1.164318593171536
107,NOR,McLaren,11.0,8.0,Finished,88.88,-0.30299999999999727,0.07889245236556075,1.7210000000000036,11.0,2022,Barcelona,False,94.298,7.959000000000003,
108,ALO,Alpine,20.0,9.0,+1 Lap,88.469,-0.291000000000011,0.045262586466164406,2.2930000000000064,17.0,2022,Barcelona,False,87.3075,0.06650000000000489,1.5067272727272716
109,TSU,AlphaTauri,13.0,10.0,+1 Lap,88.648,-0.5109999999999957,0.029457229973329405,1.8889999999999958,13.0,2022,Barcelona,False,88.638,2.0290000000000106,2.6059752508361242
110,VET,Aston Martin,16.0,11.0,+1 Lap,89.178,0.14399999999999125,0.0017315204766951238,2.2039999999999935,16.0,2022,Barcelona,False,87.005,-1.0220000000000056,2.3604795918367354
111,RIC,McLaren,9.0,12.0,+1 Lap,89.18299999999999,0.30299999999999727,0.07865033667602433,1.546999999999997,9.0,2022,Barcelona,False,86.339,-7.959000000000003,-0.15196153846153543
112,GAS,AlphaTauri,14.0,13.0,+1 Lap,89.15899999999999,0.5109999999999957,0.11303638544891652,2.111000000000004,14.0,2022,Barcelona,False,86.609,-2.0290000000000106,0.19492727272727245
113,MSC,Haas F1 Team,10.0,14.0,+1 Lap,89.70750000000001,-0.10599999999999454,0.08657849961802999,1.617999999999995,10.0,2022,Barcelona,False,88.1825,0.7630000000000052,1.5971750841750851
114,STR,Aston Martin,17.0,15.0,+1 Lap,89.034,-0.14399999999999125,0.09651766781083015,2.6680000000000064,18.0,2022,Barcelona,False,88.027,1.0220000000000056,1.724284375000006
115,LAT,Williams,19.0,16.0,+2 Laps,89.96950000000001,-0.33099999999998886,0.12236599940300168,3.1650000000000063,20.0,2022,Barcelona,False,89.1605,0.015000000000000568,4.189563636363634
116,MAG,Haas F1 Team,8.0,17.0,+2 Laps,89.8135,0.10599999999999454,0.12291610347109985,0.9320000000000022,8.0,2022,Barcelona,False,87.4195,-0.7630000000000052,1.879100000000002
117,ALB,Williams,18.0,18.0,+2 Laps,90.3005,0.33099999999998886,0.16544346985965855,2.894999999999996,19.0,2022,Barcelona,False,89.1455,-0.015000000000000568,0.3279156164383609
118,ZHO,Alfa Romeo,15.0,19.0,Power loss,90.005,1.4549999999999983,0.06847647058823837,2.343999999999994,15.0,2022,Barcelona,False,87.5955,5.767499999999998,2.291539393939396
119,LEC,Ferrari,1.0,20.0,Turbo,88.099,0.132000000000005,0.004099999999995409,0.0,1.0,2022,Barcelona,False,86.8605,0.4555000000000007,0.021418181818182322
120,PER,Red Bull Racing,3.0,1.0,Finished,78.7025,-0.2014999999999958,-0.2717765772944605,0.2530000000000001,3.0,2022,Monaco,False,90.226,9.766500000000008,3.0345679159742285
121,SAI,Ferrari,2.0,2.0,Finished,78.912,0.020000000000010232,-0.27280502953032576,0.22499999999999432,2.0,2022,Monaco,False,81.049,4.766000000000005,2.5236894409937825
122,VER,Red Bull Racing,4.0,3.0,Finished,78.904,0.2014999999999958,-0.2844811274906862,0.28999999999999204,4.0,2022,Monaco,False,80.45949999999999,-9.766500000000008,3.8629204750642545
123,LEC,Ferrari,1.0,4.0,Finished,78.892,-0.020000000000010232,-0.27683436553726465,0.0,1.0,2022,Monaco,False,76.283,-4.766000000000005,0.5690337209302385
124,RUS,Mercedes,6.0,5.0,Finished,78.921,-1.2319999999999993,-0.2593876536599025,0.73599999999999,6.0,2022,Monaco,False,77.21350000000001,-8.851499999999987,0.5539199999999991
125,NOR,McLaren,5.0,6.0,Finished,78.45949999999999,-1.950000000000017,-0.5811908045976988,0.472999999999999,5.0,2022,Monaco,False,78.372,,-0.299449999999997
126,ALO,Alpine,7.0,7.0,Finished,80.332,-0.0040000000000048885,-0.3440842180576071,0.8709999999999951,7.0,2022,Monaco,False,77.743,-2.772500000000008,1.7083620571943872
127,HAM,Mercedes,8.0,8.0,Finished,80.153,1.2319999999999993,-0.33417943362260016,1.1839999999999975,8.0,2022,Monaco,False,86.065,8.851499999999987,1.9124912972085353
128,BOT,Alfa Romeo,12.0,9.0,Finished,80.95500000000001,-0.9139999999999873,-0.34064517171344216,1.5330000000000013,12.0,2022,Monaco,False,79.5495,1.5124999999999886,3.4172666666666545
129,VET,Aston Martin,9.0,10.0,Finished,80.482,-0.6290000000000049,-0.46380465122703507,1.3559999999999945,9.0,2022,Monaco,False,79.04599999999999,0.12199999999998568,-0.31399585652442813
130,GAS,AlphaTauri,17.0,11.0,Finished,80.32849999999999,-1.3910000000000053,-0.3934105425054724,2.283999999999992,17.0,2022,Monaco,False,80.961,-9.628,0.29030989919875644
131,OCO,Alpine,10.0,12.0,Finished,80.336,0.0040000000000048885,-0.34171369553175757,1.6709999999999923,10.0,2022,Monaco,False,80.5155,2.772500000000008,1.2513856446165805
132,RIC,McLaren,14.0,13.0,Finished,80.40950000000001,1.950000000000017,-0.3289786512186118,1.5879999999999939,14.0,2022,Monaco,False,,,
133,STR,Aston Martin,18.0,14.0,Finished,81.111,0.6290000000000049,-0.4024569851471038,2.3019999999999925,18.0,2022,Monaco,False,78.924,-0.12199999999998568,-0.09818076923076567
134,LAT,Williams,19.0,15.0,+1 Lap,80.867,0.14700000000000557,-0.42306899055918384,3.027000000000001,19.0,2022,Monaco,False,81.158,3.0150000000000006,-1.2016325548169917
135,ZHO,Alfa Romeo,20.0,16.0,+1 Lap,81.869,0.9139999999999873,-0.16336411362144992,4.22999999999999,20.0,2022,Monaco,False,78.037,-1.5124999999999886,1.7068541666666686
136,TSU,AlphaTauri,11.0,17.0,+1 Lap,81.7195,1.3910000000000053,-0.29345960308241964,1.4209999999999923,11.0,2022,Monaco,False,90.589,9.628,3.986865502371694
137,ALB,Williams,16.0,18.0,Mechanical,80.72,-0.14700000000000557,-0.2990361197110411,2.2349999999999994,16.0,2022,Monaco,False,78.143,-3.0150000000000006,0.7812219690858013
138,MSC,Haas F1 Team,15.0,19.0,Accident,96.8405,-0.9984999999999928,-0.5022887755102,1.7049999999999983,15.0,2022,Monaco,False,81.291,0.7299999999999898,0.918171604247448
139,MAG,Haas F1 Team,13.0,20.0,Water pressure,97.839,0.9984999999999928,,1.5450000000000017,13.0,2022,Monaco,False,80.561,-0.7299999999999898,0.3952949698083256
140,VER,Red Bull Racing,3.0,1.0,Finished,107.643,-0.3919999999999959,0.013975195595480912,0.3470000000000084,3.0,2022,Baku,False,107.078,-0.5210000000000008,-0.18299999999998098
141,PER,Red Bull Racing,2.0,2.0,Finished,108.035,0.3919999999999959,0.024870635673623055,0.2820000000000107,2.0,2022,Baku,False,107.599,0.5210000000000008,1.2197110169491496
142,RUS,Mercedes,5.0,3.0,Finished,109.078,-0.5009999999999906,-0.010351287631207472,1.3530000000000086,5.0,2022,Baku,False,109.092,-0.6070000000000135,0.09118974358974181
143,HAM,Mercedes,7.0,4.0,Finished,109.579,0.5009999999999906,-0.03613881465570917,1.565000000000012,7.0,2022,Baku,False,109.69900000000001,0.6070000000000135,2.9011358024691343
144,GAS,AlphaTauri,6.0,5.0,Finished,109.561,-0.22149999999999181,-0.044863359399311756,1.4860000000000042,6.0,2022,Baku,False,110.352,1.2079999999999984,-0.06407967032966819
145,VET,Aston Martin,9.0,6.0,Finished,109.54599999999999,-1.2820000000000107,-0.05937826571464049,1.7319999999999993,9.0,2022,Baku,False,110.0185,-0.04649999999999466,-4.166197402597399
146,ALO,Alpine,10.0,7.0,Finished,109.52250000000001,-1.2339999999999947,-0.05465892888193317,1.8140000000000072,10.0,2022,Baku,False,109.62,-0.4350000000000023,-0.4362054794520609
147,RIC,McLaren,12.0,8.0,Finished,110.131,0.346500000000006,-0.007305882352938179,2.2150000000000034,12.0,2022,Baku,False,111.94999999999999,1.7734999999999843,2.56188055458055
148,NOR,McLaren,11.0,9.0,Finished,109.7845,-0.346500000000006,-0.08732128212532429,2.0390000000000015,11.0,2022,Baku,False,110.1765,-1.7734999999999843,3.014984596273293
149,OCO,Alpine,13.0,10.0,Finished,110.7565,1.2339999999999947,0.022652941176475067,2.225999999999999,13.0,2022,Baku,False,110.055,0.4350000000000023,-2.7109132627646337
150,BOT,Alfa Romeo,15.0,11.0,+1 Lap,110.44149999999999,-0.1595000000000084,-0.0530279411764674,3.085000000000008,15.0,2022,Baku,False,109.344,-1.3850000000000051,-0.667366666666664
151,ALB,Williams,17.0,12.0,+1 Lap,110.1245,-1.1915000000000049,0.02507113543481002,3.3599999999999994,17.0,2022,Baku,False,107.475,-4.425000000000011,-8.918399999999984
152,TSU,AlphaTauri,8.0,13.0,+1 Lap,109.7825,0.22149999999999181,-0.03487420606148274,1.6970000000000027,8.0,2022,Baku,False,109.144,-1.2079999999999984,-0.08675324675323669
153,MSC,Haas F1 Team,20.0,14.0,+1 Lap,110.5365,-0.0625,0.03628243519443749,4.416000000000011,20.0,2022,Baku,False,111.239,0.8260000000000076,0.17885714285715398
154,LAT,Williams,18.0,15.0,+1 Lap,111.316,1.1915000000000049,0.025185937495052182,4.00800000000001,18.0,2022,Baku,False,111.9,4.425000000000011,2.9535769230769255
155,STR,Aston Martin,19.0,16.0,Vibrations,110.828,1.2820000000000107,0.13779999999999815,4.0120000000000005,19.0,2022,Baku,False,110.065,0.04649999999999466,-0.19732326369282757
156,MAG,Haas F1 Team,16.0,17.0,Power Unit,110.599,0.0625,0.04037165623221785,3.284000000000006,16.0,2022,Baku,False,110.413,-0.8260000000000076,1.7238513513513518
157,ZHO,Alfa Romeo,14.0,18.0,Hydraulics,110.601,0.1595000000000084,0.10396072931276211,2.4310000000000116,14.0,2022,Baku,False,110.729,1.3850000000000051,0.42256428571429083
158,LEC,Ferrari,1.0,19.0,Power Unit,108.519,-0.6954999999999956,1.5111976439790589,0.0,1.0,2022,Baku,False,107.84,-0.26899999999999125,1.8338720930232566
159,SAI,Ferrari,4.0,20.0,Hydraulics,109.2145,0.6954999999999956,,0.4549999999999983,4.0,2022,Baku,False,108.109,0.26899999999999125,2.5487611940298533
160,VER,Red Bull Racing,1.0,1.0,Finished,77.518,-2.1359999999999957,-0.012194670315535455,0.0,1.0,2022,Montréal,False,78.521,-0.04599999999999227,0.630719181585677
161,SAI,Ferrari,3.0,2.0,Finished,77.5205,-1.0499999999999972,-0.0019357375866286327,0.796999999999997,3.0,2022,Montréal,False,78.15,-0.6564999999999941,1.9273057142857144
162,HAM,Mercedes,4.0,3.0,Finished,77.885,0.030500000000003524,-0.011330812057668357,1.5919999999999987,4.0,2022,Montréal,False,81.63650000000001,2.816500000000019,-0.5979923076923066
163,RUS,Mercedes,8.0,4.0,Finished,77.8545,-0.030500000000003524,-0.03606367848494719,2.2579999999999956,8.0,2022,Montréal,False,78.82,-2.816500000000019,1.7920398809523828
164,LEC,Ferrari,19.0,5.0,Finished,78.5705,1.0499999999999972,-0.09192571428571449,11.708999999999989,15.0,2022,Montréal,False,78.8065,0.6564999999999941,-0.25207823129251417
165,OCO,Alpine,7.0,6.0,Finished,78.5795,0.09950000000000614,-0.017743096165122027,2.2299999999999898,7.0,2022,Montréal,False,78.79650000000001,0.7270000000000039,3.1699483134920565
166,BOT,Alfa Romeo,11.0,7.0,Finished,78.8295,-0.27600000000001046,-0.04987647058823727,5.48899999999999,11.0,2022,Montréal,False,,,
167,ZHO,Alfa Romeo,10.0,8.0,Finished,79.1055,0.27600000000001046,-0.021614132379250073,2.7309999999999945,10.0,2022,Montréal,False,79.1875,,1.2592890977443618
168,ALO,Alpine,2.0,9.0,Finished,78.47999999999999,-0.09950000000000614,-0.018614132216355925,0.644999999999996,2.0,2022,Montréal,False,78.0695,-0.7270000000000039,0.22813756613757707
169,STR,Aston Martin,17.0,10.0,Finished,79.27,0.43300000000000693,-0.0893661764705883,14.23299999999999,18.0,2022,Montréal,False,79.18,0.5940000000000083,0.09228465651995583
170,RIC,McLaren,9.0,11.0,Finished,79.14349999999999,-0.12450000000001182,-0.004047009215135954,2.4499999999999886,9.0,2022,Montréal,False,79.262,0.4019999999999868,-0.17840833333333556
171,VET,Aston Martin,16.0,12.0,Finished,78.83699999999999,-0.43300000000000693,0.00103613765095014,13.212999999999994,17.0,2022,Montréal,False,78.586,-0.5940000000000083,2.7890289115646256
172,ALB,Williams,12.0,13.0,Finished,79.248,-0.6490000000000009,-0.022084120803958027,5.5589999999999975,12.0,2022,Montréal,False,79.687,-0.987000000000009,1.0018696757787688
173,GAS,AlphaTauri,15.0,14.0,Finished,78.86949999999999,-0.5005000000000166,0.009401052783886414,13.192999999999998,16.0,2022,Montréal,False,79.46549999999999,-0.9964999999999975,0.44096301020408263
174,NOR,McLaren,14.0,15.0,Finished,79.268,0.12450000000001182,0.02685981803600776,12.766999999999996,14.0,2022,Montréal,False,78.86000000000001,-0.4019999999999868,0.07860389610389787
175,LAT,Williams,18.0,16.0,Finished,79.897,0.6490000000000009,0.024267539922973674,14.36099999999999,19.0,2022,Montréal,False,80.674,0.987000000000009,1.3613360756890212
176,MAG,Haas F1 Team,5.0,17.0,Finished,79.474,-0.027999999999991587,0.028022134692728295,1.6609999999999872,5.0,2022,Montréal,False,79.602,-0.5159999999999911,1.0142482142857125
177,TSU,AlphaTauri,20.0,18.0,Accident,79.37,0.5005000000000166,0.023372066127487472,15.275999999999996,20.0,2022,Montréal,False,80.46199999999999,0.9964999999999975,0.7473249417249404
178,MSC,Haas F1 Team,6.0,19.0,Engine,79.502,0.027999999999991587,,2.056999999999988,6.0,2022,Montréal,False,80.118,0.5159999999999911,0.6956389748182835
179,PER,Red Bull Racing,13.0,20.0,Gearbox,79.654,2.1359999999999957,,11.827999999999989,13.0,2022,Montréal,False,78.567,0.04599999999999227,3.621645332927942
180,SAI,Ferrari,1.0,1.0,Finished,92.74199999999999,-0.05400000000001626,-0.015948993042107354,0.0,1.0,2022,Silverstone,False,93.74,-0.12700000000000955,0.05696857142857512
181,PER,Red Bull Racing,4.0,2.0,Finished,92.937,-1.2340000000000089,-0.05907188978576181,0.6329999999999956,4.0,2022,Silverstone,False,91.69,-1.902000000000001,
182,HAM,Mercedes,5.0,3.0,Finished,92.655,,-0.3412574946114897,1.0120000000000005,5.0,2022,Silverstone,False,94.636,0.0589999999999975,1.7816917582417586
183,LEC,Ferrari,3.0,4.0,Finished,92.796,0.05400000000001626,-0.35206936039705433,0.3149999999999977,3.0,2022,Silverstone,False,93.867,0.12700000000000955,1.3810722222222216
184,ALO,Alpine,7.0,5.0,Finished,93.983,-1.0124999999999886,-0.24497322239729388,1.1329999999999956,7.0,2022,Silverstone,False,97.159,4.830500000000015,0.9356041666666773
185,NOR,McLaren,6.0,6.0,Finished,93.945,-0.6990000000000123,-0.24220387572435526,1.100999999999999,6.0,2022,Silverstone,False,94.711,-0.1419999999999959,0.7197042957042947
186,VER,Red Bull Racing,2.0,7.0,Finished,94.171,1.2340000000000089,0.004048396048399489,0.07200000000000273,2.0,2022,Silverstone,False,93.592,1.902000000000001,-0.5204171428571432
187,MSC,Haas F1 Team,19.0,8.0,Finished,94.5405,-0.4300000000000068,-0.23979624202328495,1.7249999999999943,19.0,2022,Silverstone,False,95.271,-0.09600000000000364,0.6953065217391348
188,VET,Aston Martin,18.0,9.0,Finished,94.379,-0.3219999999999885,-0.06101230288149685,1.6829999999999927,18.0,2022,Silverstone,False,94.5325,2.359499999999997,2.7414468864468913
189,MAG,Haas F1 Team,17.0,10.0,Finished,94.9705,0.4300000000000068,-0.2588678517038496,1.176000000000002,17.0,2022,Silverstone,False,95.367,0.09600000000000364,2.218266666666673
190,STR,Aston Martin,20.0,11.0,Finished,94.701,0.3219999999999885,-0.3111068053219568,2.4470000000000027,20.0,2022,Silverstone,False,92.173,-2.359499999999997,0.48708333333333675
191,LAT,Williams,10.0,12.0,Finished,95.0025,,-0.29373429787333133,22.111999999999995,10.0,2022,Silverstone,False,96.039,-9.117999999999995,1.2852275132275126
192,RIC,McLaren,14.0,13.0,Finished,94.644,0.6990000000000123,-0.2743903743315512,3.372,14.0,2022,Silverstone,False,94.853,0.1419999999999959,1.7810133053221315
193,TSU,AlphaTauri,13.0,14.0,Finished,95.521,0.05550000000000921,-0.30514813649070593,3.328000000000003,13.0,2022,Silverstone,False,95.607,0.23349999999999227,0.6282217391304432
194,OCO,Alpine,15.0,15.0,Fuel pump,94.99549999999999,1.0124999999999886,-0.32668823066031527,4.206999999999994,15.0,2022,Silverstone,False,92.32849999999999,-4.830500000000015,-0.3973999999999849
195,GAS,AlphaTauri,11.0,16.0,Collision damage,95.46549999999999,-0.05550000000000921,-0.7026905029929441,2.718999999999994,11.0,2022,Silverstone,False,95.3735,-0.23349999999999227,0.3281339531680474
196,BOT,Alfa Romeo,12.0,17.0,Gearbox,95.517,,-0.7522107843137225,3.2489999999999952,12.0,2022,Silverstone,False,94.80250000000001,-0.1979999999999933,1.067150000000008
197,RUS,Mercedes,8.0,18.0,Collision,,,,1.1779999999999973,8.0,2022,Silverstone,False,94.577,-0.0589999999999975,-0.06657142857143017
198,ZHO,Alfa Romeo,9.0,19.0,Collision,,,,1.73599999999999,9.0,2022,Silverstone,False,95.0005,0.1979999999999933,1.6575166666666714
199,ALB,Williams,16.0,20.0,Collision,,,,1.0949999999999989,16.0,2022,Silverstone,False,105.157,9.117999999999995,-0.46200000000000513
200,LEC,Ferrari,2.0,1.0,Finished,70.13,-0.31100000000000705,0.08450996891296518,0.029000000000010573,2.0,2022,Spielberg,False,69.825,-0.1039999999999992,0.05578547174387608
201,VER,Red Bull Racing,1.0,2.0,Finished,70.17,-2.647999999999996,0.05242209757227446,0.0,1.0,2022,Spielberg,False,69.12299999999999,-0.9350000000000165,0.04409319727891222
202,HAM,Mercedes,8.0,3.0,Finished,70.498,-0.28300000000000125,0.027423376623375954,8.167000000000002,9.0,2022,Spielberg,False,69.8605,-0.41849999999999454,2.7205333333333375
203,RUS,Mercedes,4.0,4.0,Finished,70.781,0.28300000000000125,0.00370317911700622,0.44700000000000273,4.0,2022,Spielberg,False,70.279,0.41849999999999454,2.3381553511705655
