,Driver,TeamName_x,GridPosition,Finish_Position,Status,Median_lap_time,team_dif,Deg_Rate_Weighted,delta_to_pole,Qual_Position,Year,Location,dnf
852,OCO,Haas F1 Team,17.0,15.0,Finished,99.903,-0.3089999999999975,0.010550898039270536,1.6259999999999906,17.0,2025,Austin,False
853,HAD,Racing Bulls,20.0,16.0,Finished,100.772,-0.016999999999995907,-0.022050592807109137,,20.0,2025,Austin,False
854,COL,Alpine,15.0,17.0,Lapped,101.14150000000001,0.02600000000001046,0.032968831168830696,1.5339999999999918,15.0,2025,Austin,False
855,BOR,Kick Sauber,16.0,18.0,Lapped,100.5865,0.29399999999999693,0.09562356346502172,1.6149999999999949,16.0,2025,Austin,False
856,GAS,Alpine,14.0,19.0,Lapped,101.1155,-0.02600000000001046,0.06283852178169272,1.1409999999999911,14.0,2025,Austin,False
857,SAI,Williams,9.0,20.0,Retired,100.7155,0.5605000000000047,,0.6400000000000006,9.0,2025,Austin,True
858,NOR,McLaren,1.0,1.0,Finished,82.076,-0.2890000000000157,0.006555080213903048,0.0,1.0,2025,Mexico City,False
859,LEC,Ferrari,2.0,2.0,Finished,82.2435,-0.08149999999999125,-0.008765508365508167,0.26200000000000045,2.0,2025,Mexico City,False
860,VER,Red Bull Racing,5.0,3.0,Finished,82.839,-0.257000000000005,0.002488097886540771,0.48399999999999466,5.0,2025,Mexico City,False
861,BEA,Haas F1 Team,9.0,4.0,Finished,82.45349999999999,-0.2265000000000157,0.006516138968842743,0.8739999999999952,10.0,2025,Mexico City,False
862,PIA,McLaren,7.0,5.0,Finished,82.36500000000001,0.2890000000000157,0.015794473434139613,0.5880000000000081,8.0,2025,Mexico City,False
863,ANT,Mercedes,6.0,6.0,Finished,82.47200000000001,0.07900000000000773,0.010093484239136473,0.5319999999999965,6.0,2025,Mexico City,False
864,RUS,Mercedes,4.0,7.0,Finished,82.393,-0.07900000000000773,0.048293333333332855,0.4480000000000075,4.0,2025,Mexico City,False
865,HAM,Ferrari,3.0,8.0,Finished,82.32499999999999,0.08149999999999125,0.030206183159762274,0.35200000000000387,3.0,2025,Mexico City,False
866,OCO,Haas F1 Team,11.0,9.0,Finished,82.68,0.2265000000000157,-0.012833549711029993,1.2510000000000048,12.0,2025,Mexico City,False
867,BOR,Kick Sauber,16.0,10.0,Finished,83.455,-0.7749999999999915,0.024446867867107,1.8260000000000076,16.0,2025,Mexico City,False
868,TSU,Red Bull Racing,10.0,11.0,Finished,83.096,0.257000000000005,0.00867981298376053,1.230000000000004,11.0,2025,Mexico City,False
869,ALB,Williams,17.0,12.0,Lapped,83.63300000000001,0.9540000000000077,0.06360649572649449,1.9039999999999964,17.0,2025,Mexico City,False
870,HAD,Racing Bulls,8.0,13.0,Lapped,83.417,-6.0319999999999965,0.04508355614973131,0.6659999999999968,9.0,2025,Mexico City,False
871,STR,Aston Martin,19.0,14.0,Lapped,82.6005,-1.2025000000000006,0.018816516961300007,2.019999999999996,19.0,2025,Mexico City,False
872,GAS,Alpine,18.0,15.0,Lapped,83.886,-0.4369999999999976,0.007718917112300647,1.960000000000008,18.0,2025,Mexico City,False
873,COL,Alpine,20.0,16.0,Lapped,84.323,0.4369999999999976,0.03209597523219588,2.084000000000003,20.0,2025,Mexico City,False
874,SAI,Williams,12.0,17.0,Retired,82.679,-0.9540000000000077,0.03788147038146987,0.5859999999999985,7.0,2025,Mexico City,True
875,ALO,Aston Martin,14.0,18.0,Retired,83.803,1.2025000000000006,0.05846153846154176,1.516999999999996,14.0,2025,Mexico City,True
876,HUL,Kick Sauber,13.0,19.0,Retired,84.22999999999999,0.7749999999999915,,1.4300000000000068,13.0,2025,Mexico City,True
877,LAW,Racing Bulls,15.0,20.0,Retired,89.449,6.0319999999999965,,2.486000000000004,15.0,2025,Mexico City,True
878,NOR,McLaren,1.0,1.0,Finished,74.304,0.14499999999999602,0.003652133429549628,0.0,1.0,2025,São Paulo,False
879,ANT,Mercedes,2.0,2.0,Finished,74.268,0.1490000000000009,0.011091723992935943,0.1740000000000066,2.0,2025,São Paulo,False
880,VER,Red Bull Racing,19.0,3.0,Finished,73.84,-1.070999999999998,0.04922618944785084,0.8920000000000101,16.0,2025,São Paulo,False
881,RUS,Mercedes,6.0,4.0,Finished,74.119,-0.1490000000000009,0.061110564627191,0.4309999999999974,6.0,2025,São Paulo,False
882,PIA,McLaren,4.0,5.0,Finished,74.159,-0.14499999999999602,0.03693333333333282,0.375,4.0,2025,São Paulo,False
883,BEA,Haas F1 Team,8.0,6.0,Finished,74.39,-0.7219999999999942,0.011504118261723902,0.4660000000000082,8.0,2025,São Paulo,False
884,LAW,Racing Bulls,7.0,7.0,Finished,75.266,0.5110000000000099,0.018865882352941794,0.4510000000000076,7.0,2025,São Paulo,False
885,HAD,Racing Bulls,5.0,8.0,Finished,74.755,-0.5110000000000099,0.03912105392156908,0.4200000000000017,5.0,2025,São Paulo,False
886,HUL,Kick Sauber,10.0,9.0,Finished,75.153,,0.05002154316271988,0.5280000000000058,10.0,2025,São Paulo,False
887,GAS,Alpine,9.0,10.0,Finished,74.78,0.15800000000000125,0.04600333333333255,0.49099999999999966,9.0,2025,São Paulo,False
888,ALB,Williams,12.0,11.0,Finished,75.021,0.09499999999999886,0.15219153331188762,0.5420000000000016,12.0,2025,São Paulo,False
889,OCO,Haas F1 Team,20.0,12.0,Finished,75.112,0.7219999999999942,0.040698637692715624,0.9270000000000067,17.0,2025,São Paulo,False
890,SAI,Williams,15.0,13.0,Finished,74.926,-0.09499999999999886,0.047664838134666834,0.9609999999999985,15.0,2025,São Paulo,False
891,ALO,Aston Martin,11.0,14.0,Finished,74.654,-0.18200000000000216,0.04820573913043524,0.4900000000000091,11.0,2025,São Paulo,False
892,COL,Alpine,16.0,15.0,Finished,74.622,-0.15800000000000125,0.05782329209252154,1.1210000000000093,18.0,2025,São Paulo,False
893,STR,Aston Martin,14.0,16.0,Finished,74.836,0.18200000000000216,0.06283999725764407,0.6500000000000057,14.0,2025,São Paulo,False
894,TSU,Red Bull Racing,17.0,17.0,Finished,74.911,1.070999999999998,0.06129616993176261,1.2000000000000028,19.0,2025,São Paulo,False
895,HAM,Ferrari,13.0,18.0,Retired,75.563,,0.14421148459384014,0.5889999999999986,13.0,2025,São Paulo,True
896,LEC,Ferrari,3.0,19.0,Retired,,,,0.29400000000001114,3.0,2025,São Paulo,True
897,BOR,Kick Sauber,18.0,20.0,Retired,,,,,,2025,São Paulo,True
898,VER,Red Bull Racing,2.0,1.0,Finished,95.098,-1.2000000000000028,-0.059151739130436885,0.3230000000000075,2.0,2025,Las Vegas,False
899,RUS,Mercedes,4.0,2.0,Finished,95.473,-0.1419999999999959,-0.021384714076247705,0.8689999999999998,4.0,2025,Las Vegas,False
900,ANT,Mercedes,17.0,3.0,Finished,95.615,0.1419999999999959,-0.07379326318136857,8.379999999999995,17.0,2025,Las Vegas,False
901,LEC,Ferrari,9.0,4.0,Finished,95.283,-0.7039999999999935,-0.019543076923077253,1.9380000000000024,9.0,2025,Las Vegas,False
902,SAI,Williams,3.0,5.0,Finished,95.452,-0.9420000000000073,-0.0460616605616606,0.362000000000009,3.0,2025,Las Vegas,False
903,HAD,Racing Bulls,8.0,6.0,Finished,95.576,-1.257000000000005,-0.0495019704433509,1.6200000000000045,8.0,2025,Las Vegas,False
904,HUL,Kick Sauber,11.0,7.0,Finished,96.108,,-0.031270175438598335,4.847000000000008,11.0,2025,Las Vegas,False
905,HAM,Ferrari,19.0,8.0,Finished,95.987,0.7039999999999935,-0.04466541353383395,9.180999999999997,20.0,2025,Las Vegas,False
906,OCO,Haas F1 Team,13.0,9.0,Finished,95.8755,-0.5884999999999962,-0.04636194240541998,5.052999999999997,13.0,2025,Las Vegas,False
907,BEA,Haas F1 Team,14.0,10.0,Finished,96.464,0.5884999999999962,-0.051401942815250144,5.159999999999997,14.0,2025,Las Vegas,False
908,ALO,Aston Martin,7.0,11.0,Finished,96.947,,0.004264037433157033,1.5319999999999965,7.0,2025,Las Vegas,False
909,TSU,Red Bull Racing,20.0,12.0,Finished,96.298,1.2000000000000028,-0.009534481456030645,8.864000000000004,19.0,2025,Las Vegas,False
910,GAS,Alpine,10.0,13.0,Finished,96.997,-0.08450000000000557,-0.03929468073245399,3.6060000000000088,10.0,2025,Las Vegas,False
911,LAW,Racing Bulls,6.0,14.0,Lapped,96.833,1.257000000000005,-0.03480135403443528,1.1280000000000001,6.0,2025,Las Vegas,False
912,COL,Alpine,15.0,15.0,Lapped,97.0815,0.08450000000000557,-0.016147233201584652,5.749000000000009,15.0,2025,Las Vegas,False
913,ALB,Williams,16.0,16.0,Retired,96.394,0.9420000000000073,-0.02195046439628798,8.286000000000001,16.0,2025,Las Vegas,True
914,BOR,Kick Sauber,18.0,17.0,Retired,,,,8.740000000000009,18.0,2025,Las Vegas,True
915,STR,Aston Martin,12.0,18.0,Retired,,,,4.915999999999997,12.0,2025,Las Vegas,True
916,NOR,McLaren,1.0,19.0,Disqualified,95.624,0.39799999999999613,0.030578144078143684,0.0,1.0,2025,Las Vegas,False
917,PIA,McLaren,5.0,20.0,Disqualified,95.226,-0.39799999999999613,-0.04932375478927405,1.027000000000001,5.0,2025,Las Vegas,False
918,VER,Red Bull Racing,3.0,1.0,Finished,85.405,-1.8880000000000052,-0.0427435467720689,0.2639999999999958,3.0,2025,Lusail,False
919,PIA,McLaren,1.0,2.0,Finished,84.951,-0.21600000000000819,-0.00689484162895901,0.0,1.0,2025,Lusail,False
920,SAI,Williams,7.0,3.0,Finished,86.195,-1.1480000000000103,-0.03666258761528187,0.9000000000000057,7.0,2025,Lusail,False
921,NOR,McLaren,2.0,4.0,Finished,85.167,0.21600000000000819,-0.0014796137770280418,0.10800000000000409,2.0,2025,Lusail,False
922,ANT,Mercedes,5.0,5.0,Finished,86.425,-0.2120000000000033,-0.0070182924901181125,0.4590000000000032,5.0,2025,Lusail,False
923,RUS,Mercedes,4.0,6.0,Finished,86.637,0.2120000000000033,-0.06514201844532157,0.2750000000000057,4.0,2025,Lusail,False
924,ALO,Aston Martin,8.0,7.0,Finished,86.439,-0.11250000000001137,-0.09120598682476863,1.031000000000006,8.0,2025,Lusail,False
925,LEC,Ferrari,10.0,8.0,Finished,86.99,-0.1700000000000017,-0.040222482213437334,1.1740000000000066,10.0,2025,Lusail,False
926,LAW,Racing Bulls,12.0,9.0,Finished,87.007,0.3294999999999959,-0.06641922002634958,1.0460000000000065,12.0,2025,Lusail,False
927,TSU,Red Bull Racing,15.0,10.0,Finished,87.293,1.8880000000000052,-0.06290133860342423,1.3739999999999952,16.0,2025,Lusail,False
928,ALB,Williams,14.0,11.0,Finished,87.343,1.1480000000000103,-0.05592503820816809,1.2420000000000044,15.0,2025,Lusail,False
929,HAM,Ferrari,17.0,12.0,Finished,87.16,0.1700000000000017,-0.03204503293807579,1.519999999999996,18.0,2025,Lusail,False
930,BOR,Kick Sauber,19.0,13.0,Finished,87.398,-0.9840000000000089,-0.02141101449275237,1.1470000000000056,14.0,2025,Lusail,False
931,COL,Alpine,20.0,14.0,Lapped,87.396,0.00549999999999784,-0.02577758264462907,1.75,20.0,2025,Lusail,False
932,OCO,Haas F1 Team,16.0,15.0,Lapped,87.414,-0.13400000000000034,-0.009852376033058781,1.4770000000000039,17.0,2025,Lusail,False
933,GAS,Alpine,9.0,16.0,Lapped,87.3905,-0.00549999999999784,-0.03352830578512485,1.0900000000000034,9.0,2025,Lusail,False
934,STR,Aston Martin,18.0,17.0,Retired,86.5515,0.11250000000001137,0.0973879220779215,1.6710000000000065,19.0,2025,Lusail,True
935,HAD,Racing Bulls,6.0,18.0,Retired,86.67750000000001,-0.3294999999999959,-0.0795357142857149,0.7270000000000039,6.0,2025,Lusail,True
936,BEA,Haas F1 Team,13.0,19.0,Retired,87.548,0.13400000000000034,-0.017364646464646746,1.051000000000002,13.0,2025,Lusail,True
937,HUL,Kick Sauber,11.0,20.0,Retired,88.382,0.9840000000000089,,0.965999999999994,11.0,2025,Lusail,True
938,VER,Red Bull Racing,1.0,1.0,Finished,88.425,-1.657500000000013,0.008646753246752811,0.0,1.0,2025,Yas Island,False
939,PIA,McLaren,3.0,2.0,Finished,89.261,0.970499999999987,0.08118382352941421,0.23000000000000398,3.0,2025,Yas Island,False
940,NOR,McLaren,2.0,3.0,Finished,88.29050000000001,-0.970499999999987,-0.020456581462018654,0.20100000000000762,2.0,2025,Yas Island,False
941,LEC,Ferrari,5.0,4.0,Finished,88.5095,-0.8704999999999927,0.003022416592696938,0.5230000000000103,5.0,2025,Yas Island,False
942,RUS,Mercedes,4.0,5.0,Finished,89.388,-0.720499999999987,-0.024245696164300428,0.4380000000000024,4.0,2025,Yas Island,False
943,ALO,Aston Martin,6.0,6.0,Finished,89.9685,-0.026499999999998636,-0.0414315331010456,0.6950000000000074,6.0,2025,Yas Island,False
944,OCO,Haas F1 Team,8.0,7.0,Finished,89.6745,-0.10050000000001091,-0.018267863004705013,0.7060000000000031,8.0,2025,Yas Island,False
945,HAM,Ferrari,16.0,8.0,Finished,89.38,0.8704999999999927,0.039676909520738886,1.1870000000000118,16.0,2025,Yas Island,False
946,HUL,Kick Sauber,18.0,9.0,Finished,89.606,-0.4660000000000082,0.05139462972689201,1.2430000000000092,18.0,2025,Yas Island,False
947,STR,Aston Martin,15.0,10.0,Finished,89.995,0.026499999999998636,0.035128571428573015,0.8900000000000006,15.0,2025,Yas Island,False
948,BOR,Kick Sauber,7.0,11.0,Finished,90.072,0.4660000000000082,-0.015969208329956425,0.6970000000000027,7.0,2025,Yas Island,False
949,BEA,Haas F1 Team,11.0,12.0,Finished,89.775,0.10050000000001091,-0.012871186952580955,0.8340000000000032,11.0,2025,Yas Island,False
950,SAI,Williams,12.0,13.0,Finished,89.85650000000001,0.09900000000001796,0.002016599190285037,0.835000000000008,12.0,2025,Yas Island,False
951,TSU,Red Bull Racing,10.0,14.0,Finished,90.08250000000001,1.657500000000013,0.04175692307692244,0.8270000000000124,10.0,2025,Yas Island,False
952,ANT,Mercedes,14.0,15.0,Finished,90.10849999999999,0.720499999999987,0.05826692307692208,0.8730000000000047,14.0,2025,Yas Island,False
953,ALB,Williams,17.0,16.0,Finished,89.7575,-0.09900000000001796,0.03667383567403762,1.2090000000000032,17.0,2025,Yas Island,False
954,HAD,Racing Bulls,9.0,17.0,Lapped,90.142,0.37999999999999545,-0.01266566728790359,0.8650000000000091,9.0,2025,Yas Island,False
955,LAW,Racing Bulls,13.0,18.0,Lapped,89.762,-0.37999999999999545,0.0010896358543411918,0.8700000000000045,13.0,2025,Yas Island,False
956,GAS,Alpine,19.0,19.0,Lapped,89.908,0.06100000000000705,0.05097414744509439,1.26100000000001,19.0,2025,Yas Island,False
957,COL,Alpine,20.0,20.0,Lapped,89.847,-0.06100000000000705,0.07874441245029346,1.683000000000007,20.0,2025,Yas Island,False
