,Driver,TeamName_x,GridPosition,Finish_Position,Status,Median_lap_time,team_dif,Deg_Rate_Weighted,delta_to_pole,Qual_Position,Year,Location,dnf
328,TSU,AlphaTauri,16.0,9.0,Finished,76.142,0.0030000000000001137,-0.007339574063844786,0.507000000000005,16.0,2023,São Paulo,False
329,OCO,Alpine,14.0,10.0,Lapped,76.252,0.1700000000000017,0.029265076647962684,0.23199999999999932,12.0,2023,São Paulo,False
330,SAR,Williams,19.0,11.0,Lapped,76.658,,-0.002604744461887178,0.7049999999999983,19.0,2023,São Paulo,False
331,HUL,Haas F1 Team,11.0,12.0,Lapped,76.791,,-0.01527922077922179,0.21699999999999875,11.0,2023,São Paulo,False
332,RIC,AlphaTauri,17.0,13.0,Lapped,76.139,-0.0030000000000001137,0.011347342995168899,0.5130000000000052,17.0,2023,São Paulo,False
333,PIA,McLaren,10.0,14.0,Lapped,76.3615,0.7590000000000146,0.0016230111648506335,0.0,10.0,2023,São Paulo,False
334,RUS,Mercedes,8.0,15.0,Retired,76.659,0.38049999999999784,-0.30359735558141776,1.2600000000000051,6.0,2023,São Paulo,True
335,BOT,Alfa Romeo,18.0,16.0,Retired,77.022,-0.052499999999994884,-0.0005634032634033271,0.625,18.0,2023,São Paulo,True
336,ZHO,Alfa Romeo,20.0,17.0,Retired,77.0745,0.052499999999994884,-0.09599374999999799,0.9450000000000074,20.0,2023,São Paulo,True
337,MAG,Haas F1 Team,12.0,18.0,Retired,,,,0.3930000000000007,14.0,2023,São Paulo,True
338,ALB,Williams,13.0,19.0,Retired,,,,0.5100000000000051,15.0,2023,São Paulo,True
339,LEC,Ferrari,2.0,20.0,Did not start,,,,0.6910000000000025,2.0,2023,São Paulo,True
340,VER,Red Bull Racing,2.0,1.0,Finished,97.814,-0.1910000000000025,-0.05237789962951368,0.3780000000000001,3.0,2023,Las Vegas,False
341,LEC,Ferrari,1.0,2.0,Finished,98.1125,-0.903499999999994,-0.11318600419873738,0.0,1.0,2023,Las Vegas,False
342,PER,Red Bull Racing,11.0,3.0,Finished,98.005,0.1910000000000025,-0.1562831264392754,1.1290000000000049,12.0,2023,Las Vegas,False
343,OCO,Alpine,16.0,4.0,Finished,97.81,-0.9500000000000028,-0.05679321808510575,2.108000000000004,17.0,2023,Las Vegas,False
344,STR,Aston Martin,19.0,5.0,Finished,98.7515,-0.15000000000000568,-0.14390948108624618,1.472999999999999,14.0,2023,Las Vegas,False
345,SAI,Ferrari,12.0,6.0,Finished,99.01599999999999,0.903499999999994,-0.1447470971349154,0.04399999999999693,2.0,2023,Las Vegas,False
346,HAM,Mercedes,10.0,7.0,Finished,98.25649999999999,0.07199999999998852,-0.18179577970873484,1.1110000000000042,11.0,2023,Las Vegas,False
347,RUS,Mercedes,3.0,8.0,Finished,98.1845,-0.07199999999998852,-0.11334901494153136,0.3859999999999957,4.0,2023,Las Vegas,False
348,ALO,Aston Martin,9.0,9.0,Finished,98.9015,0.15000000000000568,-0.12423284103105676,0.8290000000000077,10.0,2023,Las Vegas,False
349,PIA,McLaren,18.0,10.0,Finished,97.92,,-0.06970734336192105,2.1239999999999952,19.0,2023,Las Vegas,False
350,GAS,Alpine,4.0,11.0,Finished,98.76,0.9500000000000028,-0.027566820276495912,0.5130000000000052,5.0,2023,Las Vegas,False
351,ALB,Williams,5.0,12.0,Finished,98.7915,0.011499999999998067,-0.03884555448278215,0.5969999999999942,6.0,2023,Las Vegas,False
352,MAG,Haas F1 Team,8.0,13.0,Finished,99.209,0.375,-0.07007489572823368,0.811000000000007,9.0,2023,Las Vegas,False
353,RIC,AlphaTauri,14.0,14.0,Finished,99.382,-0.7989999999999924,-0.08037130418141748,1.5820000000000078,15.0,2023,Las Vegas,False
354,ZHO,Alfa Romeo,17.0,15.0,Finished,99.6225,-1.329499999999996,-0.00312142460427474,2.1230000000000047,18.0,2023,Las Vegas,False
355,SAR,Williams,6.0,16.0,Finished,98.78,-0.011499999999998067,-0.03873990192095394,0.7870000000000061,7.0,2023,Las Vegas,False
356,BOT,Alfa Romeo,7.0,17.0,Finished,100.952,1.329499999999996,-0.10179227245722365,0.7990000000000066,8.0,2023,Las Vegas,False
357,TSU,AlphaTauri,20.0,18.0,Retired,100.181,0.7989999999999924,-0.11145239980087508,3.7210000000000036,20.0,2023,Las Vegas,True
358,HUL,Haas F1 Team,13.0,19.0,Retired,98.834,-0.375,-0.06114951926505287,1.2530000000000001,13.0,2023,Las Vegas,True
359,NOR,McLaren,15.0,20.0,Retired,,,,1.9770000000000039,16.0,2023,Las Vegas,True
360,VER,Red Bull Racing,1.0,1.0,Finished,89.1525,-0.16249999999999432,-0.005908579881657119,0.0,1.0,2023,Yas Island,False
361,LEC,Ferrari,2.0,2.0,Finished,89.56649999999999,-0.6615000000000038,0.011110147491492355,0.13900000000001,2.0,2023,Yas Island,False
362,RUS,Mercedes,4.0,3.0,Finished,89.5385,-0.285499999999999,-0.008501249373599775,0.3430000000000035,4.0,2023,Yas Island,False
363,PER,Red Bull Racing,9.0,4.0,Finished,89.315,0.16249999999999432,-0.007771915584418571,0.7260000000000133,9.0,2023,Yas Island,False
364,NOR,McLaren,5.0,5.0,Finished,89.6165,-0.28650000000000375,-0.02923006362672387,0.3710000000000093,5.0,2023,Yas Island,False
365,PIA,McLaren,3.0,6.0,Finished,89.903,0.28650000000000375,-0.0067571428571437785,0.3370000000000033,3.0,2023,Yas Island,False
366,ALO,Aston Martin,7.0,7.0,Finished,90.0975,-0.15050000000000807,-0.005795624597848899,0.63900000000001,7.0,2023,Yas Island,False
367,TSU,AlphaTauri,6.0,8.0,Finished,90.2085,-0.07450000000000045,-0.0043630252100855145,0.5230000000000103,6.0,2023,Yas Island,False
368,HAM,Mercedes,11.0,9.0,Finished,89.824,0.285499999999999,-0.01256966040420798,0.9140000000000015,11.0,2023,Yas Island,False
369,STR,Aston Martin,13.0,10.0,Finished,90.248,0.15050000000000807,0.06973477644646761,0.9770000000000039,13.0,2023,Yas Island,False
370,RIC,AlphaTauri,15.0,11.0,Finished,90.283,0.07450000000000045,-0.010648449505406355,0.9969999999999999,15.0,2023,Yas Island,False
371,OCO,Alpine,12.0,12.0,Finished,90.4905,0.25,-0.0008553601815086128,0.9460000000000122,12.0,2023,Yas Island,False
372,GAS,Alpine,10.0,13.0,Finished,90.2405,-0.25,-0.0027951127819527415,1.1030000000000086,10.0,2023,Yas Island,False
373,ALB,Williams,14.0,14.0,Finished,90.455,-0.18949999999999534,0.00010325443787146265,0.9939999999999998,14.0,2023,Yas Island,False
374,HUL,Haas F1 Team,8.0,15.0,Finished,90.4745,-0.1564999999999941,0.01477753744976219,0.6630000000000109,8.0,2023,Yas Island,False
375,SAR,Williams,20.0,16.0,Finished,90.6445,0.18949999999999534,0.03693773401534644,,20.0,2023,Yas Island,False
376,ZHO,Alfa Romeo,19.0,17.0,Finished,90.77199999999999,-0.5360000000000156,0.03780119553542277,1.7140000000000128,19.0,2023,Yas Island,False
377,SAI,Ferrari,16.0,18.0,Retired,90.228,0.6615000000000038,0.0034500000000008183,1.2930000000000064,16.0,2023,Yas Island,True
378,BOT,Alfa Romeo,18.0,19.0,Lapped,91.308,0.5360000000000156,0.017188644688644436,1.3430000000000035,18.0,2023,Yas Island,False
379,MAG,Haas F1 Team,17.0,20.0,Lapped,90.631,0.1564999999999941,0.04127405247813449,1.3190000000000026,17.0,2023,Yas Island,False
